Title: Bunker Lifting List;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Filters:;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Port is in the list P001,P003,P002,P004;;;;;;;;;;;;;;;;;;
Fuel Type is in the list LSF;;;;;;;;;;;;;;;;;;
Delivery Date is in range (01.01.2020 00:00 - 31.01.2025 00:00);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Purchase Status;Requirement ID;Vessel;Voyage No.;Port;Ordered Qty;Fuel Type;Delivery Date;Payment Due Date;Barge Name;Claims;Invoice Price;Invoice No.;Vendor;Supplier;Invoiced Qty;Claim Details;Order Price;Purchase Comments
Invoiced;7098;V030;VOY023;P003;480,20;LSF;19.05.2021;18.06.2021;B059;;469,25;INV00202;VEND008;SUP009;480,18;;469,25;
Invoiced;7336;V030;VOY026;P003;449,70;LSF;10.08.2021;09.09.2021;B051;;503,50;INV00225;VEND008;SUP009;449,68;;503,50;
Invoiced;7618;V030;VOY027;P003;600,30;LSF;06.11.2021;06.12.2021;B051;;574,75;INV00241;VEND008;SUP009;599,70;;574,75;
Invoiced;7945;V030;VOY034;P003;749,40;LSF;10.02.2022;12.03.2022;B051;;691,00;INV00256;VEND008;SUP009;749,50;;691,00;
Invoiced;8117;V030;VOY035;P003;799,52;LSF;25.04.2022;25.05.2022;B051;;755,00;INV00276;VEND008;SUP009;799,52;;755,00;
Invoiced;8363;V030;VOY037;P003;640,47;LSF;31.07.2022;30.08.2022;B211;;774,00;INV00293;VEND008;SUP009;640,47;;774,00;
Invoiced;9747;V030;VOY059;P003;700,10;LSF;28.04.2024;28.05.2024;B208;;613,25;INV00344;VEND008;SUP009;699,38;;613,25;
Lifted;10255;V030;VOY063;P003;696,30;LSF;04.12.2024;03.01.2025;B006;;509,50;INV00367;VEND008;SUP009;695,55;;509,50;"
 VLSFO del 2 Dec"
Invoiced;8897;V030;VOY046;P004;1 099,17;LSF;02.04.2023;02.04.2023;B078;;559,60;INV00970;VEND010;SUP012;1 099,17;;559,60;
Invoiced;9088;V030;VOY048;P004;999,98;LSF;26.06.2023;26.06.2023;B082;;613,00;INV00991;VEND010;SUP012;999,98;;613,00;
Invoiced;9396;V030;VOY050;P003;385,48;LSF;21.11.2023;21.11.2023;B160;;573,00;INV0098;VEND018;SUP022;385,48;;573,00;2 barges - complaint fm EuroNordic
Invoiced;5699;V031;VOY003;P003;353,47;LSF;29.01.2020;28.02.2020;B149;;474,50;INV00107;VEND008;SUP009;353,07;;474,50;
Invoiced;7904;V031;VOY034;P003;550,97;LSF;14.02.2022;16.03.2022;;;697,25;INV00259;VEND008;SUP009;550,97;;697,25;
Invoiced;9716;V031;VOY059;P003;499,91;LSF;03.04.2024;03.05.2024;B140;;626,75;INV00340;VEND008;SUP009;499,92;;626,75;
Lifted;10306;V031;VOY064;P003;500,26;LSF;30.12.2024;29.01.2025;B006;;528,00;INV00370;VEND008;SUP009;500,26;;528,00;
Invoiced;9550;V031;VOY058;P004;549,66;LSF;17.01.2024;17.01.2024;B078;;593,60;INV001036;VEND010;SUP012;549,66;;593,60;
Invoiced;7014;V031;VOY022;P004;529,20;LSF;30.04.2021;30.04.2021;B078;;498,82;INV00833;VEND010;SUP012;529,18;;498,82;
Invoiced;7469;V031;VOY025;P004;519,75;LSF;18.09.2021;18.09.2021;B057;;539,09;INV00874;VEND010;SUP012;519,75;;539,09;
Invoiced;9010;V031;VOY047;P002;550,00;LSF;20.05.2023;20.05.2023;B045;;520,00;INV001373;VEND016;SUP020;550,00;;520,00;
Invoiced;6134;V031;VOY011;P001;503,50;LSF;01.07.2020;31.07.2020;B019;;301,00;INV001171;VEND026;SUP028;503,50;;301,00;
Invoiced;6183;V031;VOY012;P001;496,56;LSF;16.08.2020;15.09.2020;B019;;333,00;INV001175;VEND026;SUP028;496,56;;333,00;
Invoiced;8141;V031;VOY038;P001;537,00;LSF;22.04.2022;22.05.2022;B010;;895,00;INV001195;VEND026;SUP028;537,10;;895,00;
Lifted;10146;V031;VOY063;P001;487,22;LSF;21.10.2024;20.11.2024;B091;;594,00;INV002;VEND029;SUP031;487,22;;594,00;IR - sent ops 18.11
Invoiced;8299;V031;VOY039;P002;550,97;LSF;13.07.2022;13.07.2022;B195;;904,00;INV0068;VEND041;SUP040;550,97;;904,00;LSGO qtty reduced, Valero-loss added on V050 202204
Invoiced;8423;V031;VOY040;P002;520,42;LSF;22.08.2022;21.09.2022;B041;;731,00;INV001272;VEND040;SUP043;520,42;;731,00;
Invoiced;10299;V032;VOY061;P003;0,00;LSF;09.12.2024;08.01.2025;;Offspec;;INV001166;VEND006;SUP005;;Dec. 13/ VPN: Off spec on FP.;0,00;"Flash Point 57. FP 61 after 14 ds.
MFM - no BQS"
Invoiced;8187;V032;VOY035;P004;598,15;LSF;31.05.2022;30.06.2022;B183;;869,00;INV001150;VEND007;SUP008;598,15;;869,00;
Invoiced;6541;V032;VOY011;P003;899,20;LSF;27.11.2020;27.12.2020;B051;;358,75;INV00168;VEND008;SUP009;899,66;;358,75;
Invoiced;7243;V032;VOY024;P003;651,14;LSF;30.06.2021;30.07.2021;B207;;529,25;INV00217;VEND008;SUP009;651,14;;529,25;
Invoiced;7920;V032;VOY034;P003;779,94;LSF;25.02.2022;27.03.2022;B211;;689,75;INV00263;VEND008;SUP009;779,94;;689,75;
Invoiced;8874;V032;VOY046;P003;600,40;LSF;18.03.2023;17.04.2023;;;522,00;INV00318;VEND008;SUP009;599,71;;522,00;
Lifted;10269;V032;VOY060;P003;799,90;LSF;07.12.2024;06.01.2025;B140;;510,00;INV00369;VEND008;SUP009;799,91;;510,00;
Invoiced;8381;V032;VOY036;P001;576,68;LSF;08.08.2022;07.09.2022;B206;;915,00;INV00686;VEND015;SUP011;576,68;;915,00;
Invoiced;9522;V032;VOY052;P004;699,00;LSF;25.02.2024;25.02.2024;B057;;632,37;INV001049;VEND010;SUP012;699,00;;632,37;Contract and Spot price
Invoiced;9655;V032;VOY058;P004;1 100,41;LSF;13.04.2024;13.04.2024;B081;;654,05;INV001063;VEND010;SUP012;1 100,41;;654,05;
Lifted;10108;V032;VOY060;P004;1 118,90;LSF;09.10.2024;09.10.2024;B175;;574,72;INV001101;VEND010;SUP012;1 118,88;;574,72;
Invoiced;5583;V032;VOY003;P004;798,96;LSF;29.01.2020;29.01.2020;B060;;527,66;INV00711;VEND010;SUP012;798,96;;527,66;
Invoiced;6171;V032;VOY010;P004;598,50;LSF;01.09.2020;01.09.2020;B082;;348,07;INV00769;VEND010;SUP012;598,60;;348,07;
Invoiced;8695;V032;VOY046;P004;998,75;LSF;09.02.2023;09.02.2023;B057;;667,21;INV00958;VEND010;SUP012;998,75;;667,21;
Invoiced;8898;V032;VOY047;P004;494,50;LSF;06.05.2023;06.05.2023;B082;;585,03;INV00979;VEND010;SUP012;494,52;;585,03;
Invoiced;8946;V032;VOY048;P004;798,90;LSF;15.06.2023;15.06.2023;B078;;576,47;INV00986;VEND010;SUP012;798,98;;576,47;
Invoiced;7842;V032;VOY028;P002;297,80;LSF;15.01.2022;15.01.2022;B045;;576,00;INV001357;VEND016;SUP020;300,00;;576,00;Diff VLSFO 2,2mt + LSGO 1,4mt - no LOP
Invoiced;7604;V032;VOY027;P002;1 100,00;LSF;16.11.2021;16.11.2021;B038;;608,00;INV001239;VEND017;SUP021;1 100,00;;608,00;
Invoiced;7001;V032;VOY023;P002;350,13;LSF;13.05.2021;12.06.2021;B113;;470,00;INV00416;VEND021;SUP024;350,13;;470,00;
Invoiced;7325;V032;VOY025;P002;580,62;LSF;14.08.2021;13.09.2021;B135;;510,00;INV00424;VEND021;SUP024;580,62;;510,00;
Invoiced;8475;V032;VOY037;P002;901,70;LSF;21.10.2022;20.11.2022;B197;;659,00;INV00535;VEND037;SUP040;901,70;;659,00;
Invoiced;9490;V032;VOY052;P002;1 000,00;LSF;29.12.2023;28.01.2024;B042;;552,00;INV00575;VEND037;SUP040;1 000,01;;552,00;"Invoice Created as Pending due to Emission Reporting!!!!!
Claims short lift 19.86mt VLSFO. Vsl will recheck volume after transfer, might agree w/supplier. Ref mail 3.4 fm vsl"
Invoiced;10189;V033;VOY060;P003;104,98;LSF;25.10.2024;25.10.2024;B014;Offspec;542,00;INV00101;VEND018;SUP022;104,98;Dec 20 - VPS report ok, but fuel is caking, clogging filters. Scrubber demister full of carbon deposits.;542,00;16.12 Vsl reporting problems with this HFO
Lifted;9955;V034;VOY062;P003;670,00;LSF;24.07.2024;23.08.2024;B101;;568,00;INV00641;VEND004;SUP003;670,12;;568,00;
Invoiced;9748;V034;VOY060;P003;450,15;LSF;20.04.2024;20.05.2024;B006;;613,50;INV00343;VEND008;SUP009;449,65;;613,50;
Lifted;9206;V034;VOY047;P004;679,50;LSF;16.08.2023;16.08.2023;B057;;646,31;INV001000;VEND010;SUP012;679,50;;646,31;
Invoiced;9290;V034;VOY048;P004;327,36;LSF;18.09.2023;18.09.2023;B081;;656,67;INV001010;VEND010;SUP012;327,36;;656,67;
Invoiced;9572;V034;VOY058;P004;674,52;LSF;25.01.2024;25.01.2024;B078;;586,52;INV001038;VEND010;SUP012;674,52;;586,52;
Lifted;9630;V034;VOY059;P001;292,44;LSF;16.02.2024;17.03.2024;B147;;603,69;INV0049;VEND012;SUP015;292,44;;603,69;
Invoiced;6550;V035;VOY013;P003;790,04;LSF;03.01.2021;02.02.2021;B051;;381,00;INV00175;VEND008;SUP009;809,81;;381,00;Vsl claiming shortlift of 19,772
Invoiced;8120;V035;VOY034;P003;739,78;LSF;12.05.2022;11.06.2022;B051;;785,00;INV00279;VEND008;SUP009;739,78;;785,00;
Invoiced;6449;V035;VOY012;P001;983,09;LSF;06.11.2020;06.12.2020;B073;;332,00;INV0012;VEND012;SUP015;983,09;;332,00;
Invoiced;8016;V035;VOY025;P001;719,20;LSF;21.03.2022;20.04.2022;B155;;1 004,00;INV00403;VEND014;SUP018;719,20;;1 004,00;
Invoiced;7793;V035;VOY025;P002;700,00;LSF;07.01.2022;07.01.2022;B043;;527,00;INV001356;VEND016;SUP020;700,00;;527,00;
Invoiced;8845;V035;VOY046;P002;700,00;LSF;16.03.2023;16.03.2023;B045;;593,00;INV001371;VEND016;SUP020;700,00;;593,00;
Invoiced;9162;V035;VOY049;P002;350,00;LSF;08.08.2023;08.08.2023;B196;;544,00;INV001376;VEND016;SUP020;350,00;;544,00;
Invoiced;10079;V035;VOY060;P002;600,00;LSF;19.09.2024;19.09.2024;B196;;525,00;INV001382;VEND016;SUP020;600,00;;525,00;P66 product
Invoiced;8268;V035;VOY036;P002;330,40;LSF;25.06.2022;25.07.2022;B113;;922,00;INV00448;VEND021;SUP024;330,40;;922,00;
Invoiced;8744;V035;VOY039;P002;740,73;LSF;07.01.2023;06.02.2023;B113;;561,00;INV00458;VEND021;SUP024;740,73;;561,00;
Invoiced;9120;V035;VOY047;P002;200,00;LSF;04.07.2023;03.08.2023;B137;;500,00;INV00473;VEND021;SUP024;200,03;;500,00;
Invoiced;7036;V035;VOY021;P001;89,99;LSF;03.05.2021;02.06.2021;B010;;517,00;INV001185;VEND026;SUP028;89,99;;517,00;
Lifted;10272;V035;VOY061;P001;769,57;LSF;21.12.2024;20.01.2025;B215;;540,50;INV003;VEND029;SUP031;769,57;;540,50;IR - sent ops 27.12 - Approved 28.12
Invoiced;7242;V035;VOY022;P001;702,26;LSF;14.07.2021;13.08.2021;B122;;524,64;INV001242;VEND039;SUP042;702,26;;524,64;
Invoiced;8428;V035;VOY037;P001;790,00;LSF;05.10.2022;04.11.2022;B145;;702,00;INV001261;VEND039;SUP042;790,00;;702,00;
Invoiced;8991;V035;VOY046;P001;686,47;LSF;17.05.2023;16.06.2023;B127;;539,00;INV001286;VEND039;SUP042;686,47;;539,00;
Invoiced;9646;V035;VOY058;P001;729,91;LSF;06.03.2024;05.04.2024;B161;;616,00;INV001304;VEND039;SUP042;730,00;;616,00;
Invoiced;8967;V036;VOY046;P003;601,41;LSF;07.05.2023;06.06.2023;B099;;507,75;INV00605;VEND004;SUP003;601,41;;507,75;
Invoiced;9991;V036;VOY060;P003;640,22;LSF;16.08.2024;15.09.2024;B101;;551,50;INV00642;VEND004;SUP003;640,22;;551,50;
Invoiced;10219;V036;VOY062;P003;641,75;LSF;11.11.2024;11.12.2024;B006;;512,50;INV00364;VEND008;SUP009;641,75;;512,50;We ordered 660mt. Barge stoped pumping too early, diff to start again.
Lifted;10419;V036;VOY064;P003;659,60;LSF;28.01.2025;27.02.2025;B140;;564,00;INV00376;VEND008;SUP009;659,60;;568,75;
Lifted;9085;V036;VOY048;P002;584,00;LSF;24.06.2023;24.06.2023;B045;;535,00;INV001374;VEND016;SUP020;584,00;;535,00;
Invoiced;9249;V036;VOY049;P002;650,07;LSF;05.10.2023;04.11.2023;B040;;648,00;INV001302;VEND040;SUP043;650,07;;648,00;
Invoiced;9834;V037;VOY060;P004;104,80;LSF;30.05.2024;30.05.2024;B078;;619,00;INV001079;VEND010;SUP012;104,80;;619,00;
Invoiced;6854;V038;VOY023;P004;166,16;LSF;22.02.2021;24.03.2021;B187;;515,00;INV00385;VEND020;SUP007;166,16;;515,00;
Invoiced;7322;V038;VOY029;P004;199,07;LSF;27.07.2021;26.08.2021;B204;;553,00;INV00389;VEND020;SUP007;199,07;;553,00;
Lifted;10140;V039;VOY063;P001;704,10;LSF;15.10.2024;15.10.2024;B001;;575,00;INV00690;VEND001;SUP001;704,10;;575,00;IR - sent ops 18.11
Invoiced;10004;V039;VOY063;P003;519,81;LSF;18.08.2024;17.09.2024;B101;;551,00;INV00643;VEND004;SUP003;519,82;;551,00;
Invoiced;5819;V039;VOY009;P003;699,65;LSF;10.03.2020;09.04.2020;B051;;340,75;INV00117;VEND008;SUP009;700,24;;340,75;NO BUNKER QTTY SURVEY
Invoiced;7584;V039;VOY026;P003;715,56;LSF;31.10.2021;30.11.2021;B051;;583,25;INV00240;VEND008;SUP009;739,73;;583,25;Claiming short lift of 24,16mt
Invoiced;9373;V039;VOY053;P004;699,25;LSF;27.10.2023;27.10.2023;B057;;671,90;INV001018;VEND010;SUP012;699,25;;671,90;Agent: Primus Shipping
Invoiced;9669;V039;VOY059;P004;367,90;LSF;10.03.2024;10.03.2024;B081;;641,85;INV001054;VEND010;SUP012;368,15;;641,85;
Lifted;10234;V039;VOY064;P004;518,50;LSF;13.11.2024;13.11.2024;B176;;598,48;INV001112;VEND010;SUP012;518,75;;598,48;
Lifted;10315;V039;VOY065;P004;508,10;LSF;30.12.2024;30.12.2024;B057;;558,72;INV001120;VEND010;SUP012;508,50;;558,72;
Invoiced;7876;V039;VOY034;P004;599,50;LSF;05.02.2022;05.02.2022;B056;;683,00;INV00887;VEND010;SUP012;599,50;;683,00;
Invoiced;8076;V039;VOY036;P004;498,40;LSF;05.04.2022;05.04.2022;B079;;878,00;INV00903;VEND010;SUP012;498,55;;878,00;
Invoiced;8246;V039;VOY038;P004;497,80;LSF;08.06.2022;08.06.2022;B057;;1 037,79;INV00911;VEND010;SUP012;498,00;;1 038,00;
Invoiced;8343;V039;VOY039;P004;550,06;LSF;28.07.2022;28.07.2022;B082;;990,00;INV00915;VEND010;SUP012;550,07;;990,00;
Invoiced;8612;V039;VOY042;P004;498,40;LSF;28.11.2022;28.11.2022;B082;;704,39;INV00942;VEND010;SUP012;498,66;;704,39;
Invoiced;8770;V039;VOY046;P004;492,60;LSF;04.02.2023;04.02.2023;B078;;648,43;INV00956;VEND010;SUP012;499,29;;648,43;Claims shortlifted by 6.686mt = USD 4 335.4029
Invoiced;8929;V039;VOY048;P001;368,26;LSF;05.05.2023;04.06.2023;FNSA10;;591,56;INV0038;VEND012;SUP015;368,47;;591,56;
Invoiced;9709;V039;VOY060;P001;346,74;LSF;03.04.2024;03.05.2024;B069;;637,00;INV0052;VEND012;SUP015;347,13;;637,00;
Invoiced;7525;V039;VOY025;P002;400,00;LSF;30.09.2021;30.09.2021;B043;;543,00;INV001351;VEND016;SUP020;400,00;;543,00;
Invoiced;8515;V039;VOY041;P001;735,66;LSF;13.10.2022;12.11.2022;B053;;736,00;INV001197;VEND026;SUP028;736,10;;736,00;
Invoiced;8840;V039;VOY047;P001;380,20;LSF;23.02.2023;25.03.2023;B222;;640,00;INV001203;VEND026;SUP028;380,20;;640,00;
Invoiced;9205;V039;VOY052;P001;706,68;LSF;13.09.2023;13.10.2023;B076;;626,00;INV001213;VEND026;SUP028;706,68;;626,00;
Invoiced;7734;V039;VOY026;P004;398,25;LSF;15.12.2021;14.01.2022;B128;;607,00;INV001236;VEND034;SUP037;398,25;;607,00;
Invoiced;8676;V039;VOY043;P001;523,24;LSF;18.12.2022;17.01.2023;B121;;620,00;INV001265;VEND039;SUP042;523,46;;620,00;
Invoiced;9115;V039;VOY050;P001;509,30;LSF;08.07.2023;07.08.2023;B161;;562,00;INV001291;VEND039;SUP042;509,47;;562,00;
Invoiced;9600;V039;VOY058;P001;479,90;LSF;28.01.2024;27.02.2024;B122;;606,00;INV001303;VEND039;SUP042;480,04;;606,00;
Invoiced;6210;V040;VOY011;P003;400,00;LSF;01.08.2020;31.08.2020;B051;;307,00;INV00142;VEND008;SUP009;400,04;;307,00;
Invoiced;6758;V040;VOY021;P003;500,41;LSF;19.02.2021;21.03.2021;B211;;478,50;INV00184;VEND008;SUP009;500,41;;478,50;
Invoiced;7630;V040;VOY034;P003;1 350,00;LSF;29.01.2022;28.02.2022;B211;;656,00;INV00252;VEND008;SUP009;1 350,22;;656,00;
Invoiced;9873;V040;VOY059;P003;298,42;LSF;23.06.2024;23.07.2024;B059;;578,25;INV00355;VEND008;SUP009;299,68;;578,25;
Invoiced;9531;V040;VOY051;P004;599,00;LSF;16.02.2024;16.02.2024;B057;;654,45;INV001047;VEND010;SUP012;599,00;;654,45;16.2 Bunker spill during delivery, awaiting further information
Invoiced;8145;V040;VOY036;P002;800,00;LSF;13.06.2022;13.06.2022;B043;;923,00;INV001361;VEND016;SUP020;800,00;;923,00;
Lifted;9348;V040;VOY050;P002;800,00;LSF;07.12.2023;06.01.2024;B113;;568,00;INV00482;VEND021;SUP024;800,82;;568,00;
Lifted;9805;V040;VOY059;P002;400,09;LSF;27.05.2024;26.06.2024;B113;;580,00;INV00487;VEND021;SUP024;400,10;;580,00;
Invoiced;7130;V040;VOY023;P001;199,94;LSF;20.06.2021;20.06.2021;B024;;522,00;INV001329;VEND032;SUP028;199,94;;522,00;
Invoiced;8415;V040;VOY038;P002;900,00;LSF;16.11.2022;16.12.2022;B042;;640,00;INV00538;VEND037;SUP040;900,04;;640,00;
Invoiced;8763;V040;VOY047;P002;800,12;LSF;15.03.2023;14.04.2023;B104;;599,00;INV00551;VEND037;SUP040;799,46;;599,00;
Invoiced;7346;V040;VOY023;P002;1 000,49;LSF;12.08.2021;12.08.2021;B041;;514,00;INV001238;VEND017;SUP043;1 000,49;;514,00;
Invoiced;6980;V040;VOY022;P002;1 117,60;LSF;06.04.2021;06.05.2021;B041;;486,00;INV001246;VEND040;SUP043;1 121,91;;486,00;Short lift 46,37mt, but barge revised qtty by 28,08mt and V040 revised qtty rcvd by 13,972mt= short lift only 4,3mt in the end
Invoiced;8918;V041;VOY047;P003;1 230,40;LSF;17.04.2023;17.05.2023;B099;;559,00;INV00602;VEND004;SUP003;1 230,41;;559,00;
Invoiced;6094;V041;VOY010;P003;1 100,00;LSF;13.07.2020;12.08.2020;B211;;309,50;INV00137;VEND008;SUP009;1 099,87;;309,50;
Invoiced;6965;V041;VOY022;P003;1 250,00;LSF;25.04.2021;25.05.2021;B207;;477,00;INV00199;VEND008;SUP009;1 250,86;;477,00;
Invoiced;9818;V041;VOY058;P003;200,00;LSF;27.05.2024;26.06.2024;B140;;555,00;INV00351;VEND008;SUP009;200,14;;555,00;Reduced from 500 to 200mt. Exxon did an exemption for min qtty.
Invoiced;9223;V041;VOY050;P004;650,61;LSF;03.09.2023;03.09.2023;B077;;630,13;INV001005;VEND010;SUP012;650,61;;630,13;
Lifted;9502;V041;VOY052;P004;698,41;LSF;29.01.2024;29.01.2024;B078;;591,17;INV001040;VEND010;SUP012;698,41;;591,17;
Invoiced;9657;V041;VOY058;P004;1 300,00;LSF;31.03.2024;31.03.2024;B078;;653,60;INV001059;VEND010;SUP012;1 299,48;;653,60;LGO rcvd 29/3 - VLSFO 31/3
Invoiced;6757;V041;VOY021;P004;798,93;LSF;22.02.2021;22.02.2021;B082;;471,63;INV00812;VEND010;SUP012;798,93;;471,63;
Invoiced;7119;V041;VOY022;P004;599,50;LSF;24.05.2021;24.05.2021;B082;;499,61;INV00841;VEND010;SUP012;599,50;;499,61;
Invoiced;9367;V041;VOY050;P003;229,00;LSF;15.10.2023;15.10.2023;B200;;598,00;INV0097;VEND018;SUP022;229,04;;598,00;"VLSFO del 23,805 (13/10) +225mt (15/10) due to pump breakdown on barge. Disc abt qtty. 
NO BQS (due to short notice)"
Invoiced;7269;V041;VOY024;P002;650,00;LSF;23.08.2021;22.09.2021;B113;;499,00;INV00426;VEND021;SUP024;650,58;;499,00;
Invoiced;8540;V041;VOY038;P002;1 100,88;LSF;17.10.2022;16.11.2022;B134;;648,00;INV00455;VEND021;SUP024;1 100,88;;648,00;
Invoiced;7803;V041;VOY034;P002;1 200,00;LSF;23.01.2022;22.02.2022;B194;;565,00;INV00516;VEND037;SUP040;1 198,65;;565,00;
Invoiced;8830;V041;VOY047;P002;603,70;LSF;10.03.2023;09.04.2023;B104;;595,00;INV00550;VEND037;SUP040;603,70;;595,00;
Invoiced;9446;V041;VOY052;P002;1 101,31;LSF;05.12.2023;04.01.2024;B195;;555,00;INV00573;VEND037;SUP040;1 101,31;;555,00;Vsl compl abt supplier's Surveyor
Lifted;10362;V041;VOY063;P003;0,00;LSF;04.01.2025;04.01.2025;;Shortage;;INV001387;VEND038;SUP041;;150 ordered, 129,5 delivered. Protest for short delivery only.;0,00;
Invoiced;8220;V041;VOY036;P002;1 169,90;LSF;28.05.2022;27.06.2022;B027;;877,00;INV001268;VEND040;SUP043;1 169,88;;877,00;
Invoiced;9235;V042;VOY049;P003;693,10;LSF;25.08.2023;24.09.2023;B101;;593,00;INV00622;VEND004;SUP003;693,09;;593,00;Found rags in bunker, but test res ok. LOP from surv re Dens etc. Complains fm vsl abt barge Capt and Surveyor .
Lifted;9268;V042;VOY051;P002;799,70;LSF;07.10.2023;07.10.2023;B159;;625,00;INV00665;VEND005;SUP004;799,72;;625,00;
Invoiced;6655;V042;VOY021;P003;1 199,40;LSF;01.02.2021;03.03.2021;B211;;422,50;INV00180;VEND008;SUP009;1 199,48;;422,50;
Invoiced;7973;V042;VOY034;P003;1 698,84;LSF;05.03.2022;04.04.2022;B051;;863,00;INV00265;VEND008;SUP009;1 698,84;;863,00;
Invoiced;8366;V042;VOY037;P003;1 650,90;LSF;14.08.2022;13.09.2022;B211;;736,50;INV00296;VEND008;SUP009;1 650,92;;736,50;
Invoiced;10156;V042;VOY061;P004;350,19;LSF;17.11.2024;17.11.2024;B178;;588,99;INV001110;VEND010;SUP012;350,19;;588,99;
Invoiced;6390;V042;VOY010;P004;1 249,90;LSF;27.10.2020;27.10.2020;B078;;344,12;INV00786;VEND010;SUP012;1 249,69;;344,12;
Invoiced;6828;V042;VOY021;P004;999,70;LSF;14.03.2021;14.03.2021;B081;;530,03;INV00816;VEND010;SUP012;999,65;;530,03;
Invoiced;7260;V042;VOY024;P004;598,85;LSF;08.09.2021;08.09.2021;B049;;497,14;INV00870;VEND010;SUP012;598,85;;497,14;
Invoiced;7146;V042;VOY023;P002;1 200,28;LSF;08.06.2021;08.07.2021;B134;;513,00;INV00420;VEND021;SUP024;1 200,28;;513,00;Chgd fm Bunker1 to NuStar due to vsl dealyed
Invoiced;7589;V042;VOY025;P003;1 493,10;LSF;31.10.2021;31.10.2021;B052;;600,00;INV00680;VEND033;SUP036;1 493,08;;600,00;
Invoiced;8213;V042;VOY036;P004;496,99;LSF;11.06.2022;11.06.2022;B115;;983,00;INV0089;VEND035;SUP038;496,99;;983,00;
Invoiced;8609;V042;VOY040;P002;700,00;LSF;09.12.2022;08.01.2023;B107;;530,00;INV00540;VEND037;SUP040;700,00;;530,00;
Invoiced;8732;V042;VOY047;P002;800,20;LSF;09.04.2023;09.05.2023;B107;;547,00;INV00553;VEND037;SUP040;800,17;;547,00;
Lifted;9383;V043;VOY050;P002;989,98;LSF;20.11.2023;20.11.2023;;;544,00;INV00668;VEND005;SUP004;1 000,59;;544,00;Short 10,614mt VLSFO and pluss 3,07mt LSGO
Invoiced;5916;V043;VOY009;P003;1 499,70;LSF;25.04.2020;25.05.2020;B149;;165,00;INV00123;VEND008;SUP009;1 499,70;;165,00;
Invoiced;6242;V043;VOY011;P003;1 240,70;LSF;21.08.2020;20.09.2020;B207;;310,00;INV00146;VEND008;SUP009;1 240,71;;310,00;
Invoiced;7016;V043;VOY021;P003;400,00;LSF;25.04.2021;25.05.2021;B051;;477,00;INV00198;VEND008;SUP009;399,93;;477,00;
Invoiced;7713;V043;VOY025;P003;800,09;LSF;14.12.2021;13.01.2022;B211;;531,50;INV00244;VEND008;SUP009;800,09;;531,50;
Lifted;9580;V043;VOY050;P004;600,00;LSF;01.02.2024;01.02.2024;B057;;615,32;INV001042;VEND010;SUP012;599,50;;615,32;
Invoiced;9718;V043;VOY058;P004;1 500,25;LSF;28.03.2024;28.03.2024;B057;;653,60;INV001058;VEND010;SUP012;1 500,25;;653,60;
Invoiced;6114;V043;VOY011;P004;799,29;LSF;05.07.2020;05.07.2020;B081;;327,23;INV00754;VEND010;SUP012;799,50;6.259mt LGO = USD 2 359.643;327,23;
Invoiced;6328;V043;VOY012;P004;598,12;LSF;20.09.2020;20.09.2020;B082;;312,25;INV00776;VEND010;SUP012;599,94;;312,25;
Invoiced;6846;V043;VOY021;P004;749,50;LSF;16.03.2021;16.03.2021;B057;;521,70;INV00820;VEND010;SUP012;749,75;;521,70;
Invoiced;7556;V043;VOY024;P004;699,06;LSF;13.10.2021;13.10.2021;B078;;586,00;INV00881;VEND010;SUP012;699,06;;586,00;
Invoiced;8489;V043;VOY037;P002;1 000,00;LSF;02.10.2022;02.10.2022;B045;;690,00;INV001366;VEND016;SUP020;1 000,00;;690,00;
Invoiced;7174;V043;VOY023;P002;600,68;LSF;08.07.2021;07.08.2021;B113;;535,00;INV00422;VEND021;SUP024;600,68;;535,00;
Invoiced;7804;V043;VOY025;P004;396,11;LSF;15.01.2022;15.01.2022;B085;;645,00;INV0058;VEND035;SUP038;396,11;;645,00;
Invoiced;8126;V043;VOY035;P002;1 205,75;LSF;08.05.2022;07.06.2022;B104;;823,53;INV00525;VEND037;SUP040;1 205,75;;823,33;
Invoiced;8773;V043;VOY038;P002;1 100,00;LSF;07.02.2023;09.03.2023;B042;;615,00;INV00547;VEND037;SUP040;1 100,22;;615,00;
Invoiced;8630;V044;VOY043;P001;195,20;LSF;18.12.2022;18.12.2022;B118;;631,00;INV0072;VEND001;SUP001;195,20;;631,00;
Invoiced;8309;V044;VOY039;P004;849,31;LSF;07.07.2022;06.08.2022;;;1 058,00;INV001154;VEND007;SUP008;849,31;;1 058,00;
Lifted;9265;V044;VOY052;P004;849,78;LSF;02.10.2023;02.10.2023;B078;;658,35;INV001013;VEND010;SUP012;849,78;;658,35;
Invoiced;9494;V044;VOY054;P004;847,36;LSF;31.12.2023;31.12.2023;B081;;580,00;INV001032;VEND010;SUP012;847,36;;580,00;
Invoiced;9788;V044;VOY060;P004;719,75;LSF;04.05.2024;04.05.2024;B057;;640,66;INV001069;VEND010;SUP012;719,75;;640,66;
Invoiced;9913;V044;VOY062;P004;898,25;LSF;01.07.2024;01.07.2024;B057;;614,51;INV001087;VEND010;SUP012;898,25;;614,51;
