purchase_status,requirement_id,vessel,voyage_no,port,fuel_type,delivery_date,delivery_month,delivery_year,vendor,supplier,ordered_qty,invoiced_qty,effective_qty,order_price,invoice_price,effective_price,cost_value
Invoiced,5699,V031,VOY003,P003,LSF,2020-01-29,2020-01,2020,VEND008,SUP009,353.47,353.07,353.07,474.5,474.5,474.5,167531.715
Invoiced,7904,V031,VOY034,P003,LSF,2022-02-14,2022-02,2022,VEND008,SUP009,550.97,550.97,550.97,697.25,697.25,697.25,384163.8325
Invoiced,9716,V031,VOY059,P003,LSF,2024-04-03,2024-04,2024,VEND008,SUP009,499.91,499.92,499.92,626.75,626.75,626.75,313324.86
Lifted,10306,V031,VOY064,P003,LSF,2024-12-30,2024-12,2024,VEND008,SUP009,500.26,500.26,500.26,528.0,528.0,528.0,264137.27999999997
Invoiced,9550,V031,VOY058,P004,LSF,2024-01-17,2024-01,2024,VEND010,SUP012,549.66,549.66,549.66,593.6,593.6,593.6,326278.176
Invoiced,7014,V031,VOY022,P004,LSF,2021-04-30,2021-04,2021,VEND010,SUP012,529.2,529.18,529.18,498.82,498.82,498.82,263965.56759999995
Invoiced,7469,V031,VOY025,P004,LSF,2021-09-18,2021-09,2021,VEND010,SUP012,519.75,519.75,519.75,539.09,539.09,539.09,280192.0275
Invoiced,9010,V031,VOY047,P002,LSF,2023-05-20,2023-05,2023,VEND016,SUP020,550.0,550.0,550.0,520.0,520.0,520.0,286000.0
Invoiced,6134,V031,VOY011,P001,LSF,2020-07-01,2020-07,2020,VEND026,SUP028,503.5,503.5,503.5,301.0,301.0,301.0,151553.5
Invoiced,6183,V031,VOY012,P001,LSF,2020-08-16,2020-08,2020,VEND026,SUP028,496.56,496.56,496.56,333.0,333.0,333.0,165354.48
Invoiced,8141,V031,VOY038,P001,LSF,2022-04-22,2022-04,2022,VEND026,SUP028,537.0,537.1,537.1,895.0,895.0,895.0,480704.5
Lifted,10146,V031,VOY063,P001,LSF,2024-10-21,2024-10,2024,VEND029,SUP031,487.22,487.22,487.22,594.0,594.0,594.0,289408.68
Invoiced,8299,V031,VOY039,P002,LSF,2022-07-13,2022-07,2022,VEND041,SUP040,550.97,550.97,550.97,904.0,904.0,904.0,498076.88
Invoiced,8423,V031,VOY040,P002,LSF,2022-08-22,2022-08,2022,VEND040,SUP043,520.42,520.42,520.42,731.0,731.0,731.0,380427.01999999996
Invoiced,8187,V032,VOY035,P004,LSF,2022-05-31,2022-05,2022,VEND007,SUP008,598.15,598.15,598.15,869.0,869.0,869.0,519792.35
Invoiced,6541,V032,VOY011,P003,LSF,2020-11-27,2020-11,2020,VEND008,SUP009,899.2,899.66,899.66,358.75,358.75,358.75,322753.02499999997
Invoiced,7243,V032,VOY024,P003,LSF,2021-06-30,2021-06,2021,VEND008,SUP009,651.14,651.14,651.14,529.25,529.25,529.25,344615.845
Invoiced,7920,V032,VOY034,P003,LSF,2022-02-25,2022-02,2022,VEND008,SUP009,779.94,779.94,779.94,689.75,689.75,689.75,537963.615
Invoiced,8874,V032,VOY046,P003,LSF,2023-03-18,2023-03,2023,VEND008,SUP009,600.4,599.71,599.71,522.0,522.0,522.0,313048.62
Lifted,10269,V032,VOY060,P003,LSF,2024-12-07,2024-12,2024,VEND008,SUP009,799.9,799.91,799.91,510.0,510.0,510.0,407954.1
Invoiced,8381,V032,VOY036,P001,LSF,2022-08-08,2022-08,2022,VEND015,SUP011,576.68,576.68,576.68,915.0,915.0,915.0,527662.2
Invoiced,9522,V032,VOY052,P004,LSF,2024-02-25,2024-02,2024,VEND010,SUP012,699.0,699.0,699.0,632.37,632.37,632.37,442026.63
Invoiced,9655,V032,VOY058,P004,LSF,2024-04-13,2024-04,2024,VEND010,SUP012,1100.41,1100.41,1100.41,654.05,654.05,654.05,719723.1605
Lifted,10108,V032,VOY060,P004,LSF,2024-10-09,2024-10,2024,VEND010,SUP012,1118.9,1118.88,1118.88,574.72,574.72,574.72,643042.7136000001
Invoiced,5583,V032,VOY003,P004,LSF,2020-01-29,2020-01,2020,VEND010,SUP012,798.96,798.96,798.96,527.66,527.66,527.66,421579.2336
Invoiced,6171,V032,VOY010,P004,LSF,2020-09-01,2020-09,2020,VEND010,SUP012,598.5,598.6,598.6,348.07,348.07,348.07,208354.702
Invoiced,8695,V032,VOY046,P004,LSF,2023-02-09,2023-02,2023,VEND010,SUP012,998.75,998.75,998.75,667.21,667.21,667.21,666375.9875
Invoiced,8898,V032,VOY047,P004,LSF,2023-05-06,2023-05,2023,VEND010,SUP012,494.5,494.52,494.52,585.03,585.03,585.03,289309.0356
Invoiced,8946,V032,VOY048,P004,LSF,2023-06-15,2023-06,2023,VEND010,SUP012,798.9,798.98,798.98,576.47,576.47,576.47,460588.0006
Invoiced,7842,V032,VOY028,P002,LSF,2022-01-15,2022-01,2022,VEND016,SUP020,297.8,300.0,300.0,576.0,576.0,576.0,172800.0
Invoiced,7604,V032,VOY027,P002,LSF,2021-11-16,2021-11,2021,VEND017,SUP021,1100.0,1100.0,1100.0,608.0,608.0,608.0,668800.0
Invoiced,7001,V032,VOY023,P002,LSF,2021-05-13,2021-05,2021,VEND021,SUP024,350.13,350.13,350.13,470.0,470.0,470.0,164561.1
Invoiced,7325,V032,VOY025,P002,LSF,2021-08-14,2021-08,2021,VEND021,SUP024,580.62,580.62,580.62,510.0,510.0,510.0,296116.2
Invoiced,8475,V032,VOY037,P002,LSF,2022-10-21,2022-10,2022,VEND037,SUP040,901.7,901.7,901.7,659.0,659.0,659.0,594220.3
Invoiced,9490,V032,VOY052,P002,LSF,2023-12-29,2023-12,2023,VEND037,SUP040,1000.0,1000.01,1000.01,552.0,552.0,552.0,552005.52
Invoiced,10189,V033,VOY060,P003,LSF,2024-10-25,2024-10,2024,VEND018,SUP022,104.98,104.98,104.98,542.0,542.0,542.0,56899.16
Lifted,9955,V034,VOY062,P003,LSF,2024-07-24,2024-07,2024,VEND004,SUP003,670.0,670.12,670.12,568.0,568.0,568.0,380628.16
Invoiced,9748,V034,VOY060,P003,LSF,2024-04-20,2024-04,2024,VEND008,SUP009,450.15,449.65,449.65,613.5,613.5,613.5,275860.27499999997
Lifted,9206,V034,VOY047,P004,LSF,2023-08-16,2023-08,2023,VEND010,SUP012,679.5,679.5,679.5,646.31,646.31,646.31,439167.64499999996
Invoiced,9290,V034,VOY048,P004,LSF,2023-09-18,2023-09,2023,VEND010,SUP012,327.36,327.36,327.36,656.67,656.67,656.67,214967.4912
Invoiced,9572,V034,VOY058,P004,LSF,2024-01-25,2024-01,2024,VEND010,SUP012,674.52,674.52,674.52,586.52,586.52,586.52,395619.4704
Lifted,9630,V034,VOY059,P001,LSF,2024-02-16,2024-02,2024,VEND012,SUP015,292.44,292.44,292.44,603.69,603.69,603.69,176543.1036
Invoiced,6550,V035,VOY013,P003,LSF,2021-01-03,2021-01,2021,VEND008,SUP009,790.04,809.81,809.81,381.0,381.0,381.0,308537.61
Invoiced,8120,V035,VOY034,P003,LSF,2022-05-12,2022-05,2022,VEND008,SUP009,739.78,739.78,739.78,785.0,785.0,785.0,580727.2999999999
Invoiced,6449,V035,VOY012,P001,LSF,2020-11-06,2020-11,2020,VEND012,SUP015,983.09,983.09,983.09,332.0,332.0,332.0,326385.88
Invoiced,8016,V035,VOY025,P001,LSF,2022-03-21,2022-03,2022,VEND014,SUP018,719.2,719.2,719.2,1004.0,1004.0,1004.0,722076.8
Invoiced,7793,V035,VOY025,P002,LSF,2022-01-07,2022-01,2022,VEND016,SUP020,700.0,700.0,700.0,527.0,527.0,527.0,368900.0
Invoiced,8845,V035,VOY046,P002,LSF,2023-03-16,2023-03,2023,VEND016,SUP020,700.0,700.0,700.0,593.0,593.0,593.0,415100.0
Invoiced,9162,V035,VOY049,P002,LSF,2023-08-08,2023-08,2023,VEND016,SUP020,350.0,350.0,350.0,544.0,544.0,544.0,190400.0
Invoiced,10079,V035,VOY060,P002,LSF,2024-09-19,2024-09,2024,VEND016,SUP020,600.0,600.0,600.0,525.0,525.0,525.0,315000.0
Invoiced,8268,V035,VOY036,P002,LSF,2022-06-25,2022-06,2022,VEND021,SUP024,330.4,330.4,330.4,922.0,922.0,922.0,304628.8
Invoiced,8744,V035,VOY039,P002,LSF,2023-01-07,2023-01,2023,VEND021,SUP024,740.73,740.73,740.73,561.0,561.0,561.0,415549.53
Invoiced,9120,V035,VOY047,P002,LSF,2023-07-04,2023-07,2023,VEND021,SUP024,200.0,200.03,200.03,500.0,500.0,500.0,100015.0
Invoiced,7036,V035,VOY021,P001,LSF,2021-05-03,2021-05,2021,VEND026,SUP028,89.99,89.99,89.99,517.0,517.0,517.0,46524.829999999994
Lifted,10272,V035,VOY061,P001,LSF,2024-12-21,2024-12,2024,VEND029,SUP031,769.57,769.57,769.57,540.5,540.5,540.5,415952.585
Invoiced,7242,V035,VOY022,P001,LSF,2021-07-14,2021-07,2021,VEND039,SUP042,702.26,702.26,702.26,524.64,524.64,524.64,368433.6864
Invoiced,8428,V035,VOY037,P001,LSF,2022-10-05,2022-10,2022,VEND039,SUP042,790.0,790.0,790.0,702.0,702.0,702.0,554580.0
Invoiced,8991,V035,VOY046,P001,LSF,2023-05-17,2023-05,2023,VEND039,SUP042,686.47,686.47,686.47,539.0,539.0,539.0,370007.33
Invoiced,9646,V035,VOY058,P001,LSF,2024-03-06,2024-03,2024,VEND039,SUP042,729.91,730.0,730.0,616.0,616.0,616.0,449680.0
Invoiced,8967,V036,VOY046,P003,LSF,2023-05-07,2023-05,2023,VEND004,SUP003,601.41,601.41,601.41,507.75,507.75,507.75,305365.9275
Invoiced,9991,V036,VOY060,P003,LSF,2024-08-16,2024-08,2024,VEND004,SUP003,640.22,640.22,640.22,551.5,551.5,551.5,353081.33
Invoiced,10219,V036,VOY062,P003,LSF,2024-11-11,2024-11,2024,VEND008,SUP009,641.75,641.75,641.75,512.5,512.5,512.5,328896.875
Lifted,10419,V036,VOY064,P003,LSF,2025-01-28,2025-01,2025,VEND008,SUP009,659.6,659.6,659.6,568.75,564.0,564.0,372014.4
Lifted,9085,V036,VOY048,P002,LSF,2023-06-24,2023-06,2023,VEND016,SUP020,584.0,584.0,584.0,535.0,535.0,535.0,312440.0
Invoiced,9249,V036,VOY049,P002,LSF,2023-10-05,2023-10,2023,VEND040,SUP043,650.07,650.07,650.07,648.0,648.0,648.0,421245.36000000004
Invoiced,9834,V037,VOY060,P004,LSF,2024-05-30,2024-05,2024,VEND010,SUP012,104.8,104.8,104.8,619.0,619.0,619.0,64871.2
Invoiced,6854,V038,VOY023,P004,LSF,2021-02-22,2021-02,2021,VEND020,SUP007,166.16,166.16,166.16,515.0,515.0,515.0,85572.4
Invoiced,7322,V038,VOY029,P004,LSF,2021-07-27,2021-07,2021,VEND020,SUP007,199.07,199.07,199.07,553.0,553.0,553.0,110085.70999999999
Lifted,10140,V039,VOY063,P001,LSF,2024-10-15,2024-10,2024,VEND001,SUP001,704.1,704.1,704.1,575.0,575.0,575.0,404857.5
Invoiced,10004,V039,VOY063,P003,LSF,2024-08-18,2024-08,2024,VEND004,SUP003,519.81,519.82,519.82,551.0,551.0,551.0,286420.82
Invoiced,5819,V039,VOY009,P003,LSF,2020-03-10,2020-03,2020,VEND008,SUP009,699.65,700.24,700.24,340.75,340.75,340.75,238606.78
Invoiced,7584,V039,VOY026,P003,LSF,2021-10-31,2021-10,2021,VEND008,SUP009,715.56,739.73,739.73,583.25,583.25,583.25,431447.5225
Invoiced,9373,V039,VOY053,P004,LSF,2023-10-27,2023-10,2023,VEND010,SUP012,699.25,699.25,699.25,671.9,671.9,671.9,469826.075
Invoiced,9669,V039,VOY059,P004,LSF,2024-03-10,2024-03,2024,VEND010,SUP012,367.9,368.15,368.15,641.85,641.85,641.85,236297.07749999998
Lifted,10234,V039,VOY064,P004,LSF,2024-11-13,2024-11,2024,VEND010,SUP012,518.5,518.75,518.75,598.48,598.48,598.48,310461.5
Lifted,10315,V039,VOY065,P004,LSF,2024-12-30,2024-12,2024,VEND010,SUP012,508.1,508.5,508.5,558.72,558.72,558.72,284109.12
Invoiced,7876,V039,VOY034,P004,LSF,2022-02-05,2022-02,2022,VEND010,SUP012,599.5,599.5,599.5,683.0,683.0,683.0,409458.5
Invoiced,8076,V039,VOY036,P004,LSF,2022-04-05,2022-04,2022,VEND010,SUP012,498.4,498.55,498.55,878.0,878.0,878.0,437726.9
Invoiced,8246,V039,VOY038,P004,LSF,2022-06-08,2022-06,2022,VEND010,SUP012,497.8,498.0,498.0,1038.0,1037.79,1037.79,516819.42
Invoiced,8343,V039,VOY039,P004,LSF,2022-07-28,2022-07,2022,VEND010,SUP012,550.06,550.07,550.07,990.0,990.0,990.0,544569.3
Invoiced,8612,V039,VOY042,P004,LSF,2022-11-28,2022-11,2022,VEND010,SUP012,498.4,498.66,498.66,704.39,704.39,704.39,351251.1174
Invoiced,8770,V039,VOY046,P004,LSF,2023-02-04,2023-02,2023,VEND010,SUP012,492.6,499.29,499.29,648.43,648.43,648.43,323754.6147
Invoiced,8929,V039,VOY048,P001,LSF,2023-05-05,2023-05,2023,VEND012,SUP015,368.26,368.47,368.47,591.56,591.56,591.56,217972.1132
Invoiced,9709,V039,VOY060,P001,LSF,2024-04-03,2024-04,2024,VEND012,SUP015,346.74,347.13,347.13,637.0,637.0,637.0,221121.81
Invoiced,7525,V039,VOY025,P002,LSF,2021-09-30,2021-09,2021,VEND016,SUP020,400.0,400.0,400.0,543.0,543.0,543.0,217200.0
Invoiced,8515,V039,VOY041,P001,LSF,2022-10-13,2022-10,2022,VEND026,SUP028,735.66,736.1,736.1,736.0,736.0,736.0,541769.6
Invoiced,8840,V039,VOY047,P001,LSF,2023-02-23,2023-02,2023,VEND026,SUP028,380.2,380.2,380.2,640.0,640.0,640.0,243328.0
Invoiced,9205,V039,VOY052,P001,LSF,2023-09-13,2023-09,2023,VEND026,SUP028,706.68,706.68,706.68,626.0,626.0,626.0,442381.68
Invoiced,7734,V039,VOY026,P004,LSF,2021-12-15,2021-12,2021,VEND034,SUP037,398.25,398.25,398.25,607.0,607.0,607.0,241737.75
Invoiced,8676,V039,VOY043,P001,LSF,2022-12-18,2022-12,2022,VEND039,SUP042,523.24,523.46,523.46,620.0,620.0,620.0,324545.2
Invoiced,9115,V039,VOY050,P001,LSF,2023-07-08,2023-07,2023,VEND039,SUP042,509.3,509.47,509.47,562.0,562.0,562.0,286322.14
Invoiced,9600,V039,VOY058,P001,LSF,2024-01-28,2024-01,2024,VEND039,SUP042,479.9,480.04,480.04,606.0,606.0,606.0,290904.24
Invoiced,6210,V040,VOY011,P003,LSF,2020-08-01,2020-08,2020,VEND008,SUP009,400.0,400.04,400.04,307.0,307.0,307.0,122812.28000000001
Invoiced,6758,V040,VOY021,P003,LSF,2021-02-19,2021-02,2021,VEND008,SUP009,500.41,500.41,500.41,478.5,478.5,478.5,239446.185
Invoiced,7630,V040,VOY034,P003,LSF,2022-01-29,2022-01,2022,VEND008,SUP009,1350.0,1350.22,1350.22,656.0,656.0,656.0,885744.3200000001
Invoiced,9873,V040,VOY059,P003,LSF,2024-06-23,2024-06,2024,VEND008,SUP009,298.42,299.68,299.68,578.25,578.25,578.25,173289.96
Invoiced,9531,V040,VOY051,P004,LSF,2024-02-16,2024-02,2024,VEND010,SUP012,599.0,599.0,599.0,654.45,654.45,654.45,392015.55000000005
Invoiced,8145,V040,VOY036,P002,LSF,2022-06-13,2022-06,2022,VEND016,SUP020,800.0,800.0,800.0,923.0,923.0,923.0,738400.0
Lifted,9348,V040,VOY050,P002,LSF,2023-12-07,2023-12,2023,VEND021,SUP024,800.0,800.82,800.82,568.0,568.0,568.0,454865.76
Lifted,9805,V040,VOY059,P002,LSF,2024-05-27,2024-05,2024,VEND021,SUP024,400.09,400.1,400.1,580.0,580.0,580.0,232058.0
Invoiced,7130,V040,VOY023,P001,LSF,2021-06-20,2021-06,2021,VEND032,SUP028,199.94,199.94,199.94,522.0,522.0,522.0,104368.68
Invoiced,8415,V040,VOY038,P002,LSF,2022-11-16,2022-11,2022,VEND037,SUP040,900.0,900.04,900.04,640.0,640.0,640.0,576025.6
Invoiced,8763,V040,VOY047,P002,LSF,2023-03-15,2023-03,2023,VEND037,SUP040,800.12,799.46,799.46,599.0,599.0,599.0,478876.54000000004
Invoiced,7346,V040,VOY023,P002,LSF,2021-08-12,2021-08,2021,VEND017,SUP043,1000.49,1000.49,1000.49,514.0,514.0,514.0,514251.86
Invoiced,6980,V040,VOY022,P002,LSF,2021-04-06,2021-04,2021,VEND040,SUP043,1117.6,1121.91,1121.91,486.0,486.0,486.0,545248.26
Invoiced,8918,V041,VOY047,P003,LSF,2023-04-17,2023-04,2023,VEND004,SUP003,1230.4,1230.41,1230.41,559.0,559.0,559.0,687799.1900000001
Invoiced,6094,V041,VOY010,P003,LSF,2020-07-13,2020-07,2020,VEND008,SUP009,1100.0,1099.87,1099.87,309.5,309.5,309.5,340409.76499999996
Invoiced,6965,V041,VOY022,P003,LSF,2021-04-25,2021-04,2021,VEND008,SUP009,1250.0,1250.86,1250.86,477.0,477.0,477.0,596660.22
Invoiced,9818,V041,VOY058,P003,LSF,2024-05-27,2024-05,2024,VEND008,SUP009,200.0,200.14,200.14,555.0,555.0,555.0,111077.7
Invoiced,9223,V041,VOY050,P004,LSF,2023-09-03,2023-09,2023,VEND010,SUP012,650.61,650.61,650.61,630.13,630.13,630.13,409968.87930000003
Lifted,9502,V041,VOY052,P004,LSF,2024-01-29,2024-01,2024,VEND010,SUP012,698.41,698.41,698.41,591.17,591.17,591.17,412879.03969999996
Invoiced,9657,V041,VOY058,P004,LSF,2024-03-31,2024-03,2024,VEND010,SUP012,1300.0,1299.48,1299.48,653.6,653.6,653.6,849340.128
Invoiced,6757,V041,VOY021,P004,LSF,2021-02-22,2021-02,2021,VEND010,SUP012,798.93,798.93,798.93,471.63,471.63,471.63,376799.35589999997
Invoiced,7119,V041,VOY022,P004,LSF,2021-05-24,2021-05,2021,VEND010,SUP012,599.5,599.5,599.5,499.61,499.61,499.61,299516.195
Invoiced,9367,V041,VOY050,P003,LSF,2023-10-15,2023-10,2023,VEND018,SUP022,229.0,229.04,229.04,598.0,598.0,598.0,136965.91999999998
Invoiced,7269,V041,VOY024,P002,LSF,2021-08-23,2021-08,2021,VEND021,SUP024,650.0,650.58,650.58,499.0,499.0,499.0,324639.42000000004
Invoiced,8540,V041,VOY038,P002,LSF,2022-10-17,2022-10,2022,VEND021,SUP024,1100.88,1100.88,1100.88,648.0,648.0,648.0,713370.2400000001
Invoiced,7803,V041,VOY034,P002,LSF,2022-01-23,2022-01,2022,VEND037,SUP040,1200.0,1198.65,1198.65,565.0,565.0,565.0,677237.25
Invoiced,8830,V041,VOY047,P002,LSF,2023-03-10,2023-03,2023,VEND037,SUP040,603.7,603.7,603.7,595.0,595.0,595.0,359201.5
Invoiced,9446,V041,VOY052,P002,LSF,2023-12-05,2023-12,2023,VEND037,SUP040,1101.31,1101.31,1101.31,555.0,555.0,555.0,611227.0499999999
Invoiced,8220,V041,VOY036,P002,LSF,2022-05-28,2022-05,2022,VEND040,SUP043,1169.9,1169.88,1169.88,877.0,877.0,877.0,1025984.7600000001
Invoiced,9235,V042,VOY049,P003,LSF,2023-08-25,2023-08,2023,VEND004,SUP003,693.1,693.09,693.09,593.0,593.0,593.0,411002.37
Lifted,9268,V042,VOY051,P002,LSF,2023-10-07,2023-10,2023,VEND005,SUP004,799.7,799.72,799.72,625.0,625.0,625.0,499825.0
Invoiced,6655,V042,VOY021,P003,LSF,2021-02-01,2021-02,2021,VEND008,SUP009,1199.4,1199.48,1199.48,422.5,422.5,422.5,506780.3
Invoiced,7973,V042,VOY034,P003,LSF,2022-03-05,2022-03,2022,VEND008,SUP009,1698.84,1698.84,1698.84,863.0,863.0,863.0,1466098.92
Invoiced,8366,V042,VOY037,P003,LSF,2022-08-14,2022-08,2022,VEND008,SUP009,1650.9,1650.92,1650.92,736.5,736.5,736.5,1215902.58
Invoiced,10156,V042,VOY061,P004,LSF,2024-11-17,2024-11,2024,VEND010,SUP012,350.19,350.19,350.19,588.99,588.99,588.99,206258.4081
Invoiced,6390,V042,VOY010,P004,LSF,2020-10-27,2020-10,2020,VEND010,SUP012,1249.9,1249.69,1249.69,344.12,344.12,344.12,430043.3228
Invoiced,6828,V042,VOY021,P004,LSF,2021-03-14,2021-03,2021,VEND010,SUP012,999.7,999.65,999.65,530.03,530.03,530.03,529844.4894999999
Invoiced,7260,V042,VOY024,P004,LSF,2021-09-08,2021-09,2021,VEND010,SUP012,598.85,598.85,598.85,497.14,497.14,497.14,297712.289
Invoiced,7146,V042,VOY023,P002,LSF,2021-06-08,2021-06,2021,VEND021,SUP024,1200.28,1200.28,1200.28,513.0,513.0,513.0,615743.64
Invoiced,7589,V042,VOY025,P003,LSF,2021-10-31,2021-10,2021,VEND033,SUP036,1493.1,1493.08,1493.08,600.0,600.0,600.0,895848.0
Invoiced,8213,V042,VOY036,P004,LSF,2022-06-11,2022-06,2022,VEND035,SUP038,496.99,496.99,496.99,983.0,983.0,983.0,488541.17
Invoiced,8609,V042,VOY040,P002,LSF,2022-12-09,2022-12,2022,VEND037,SUP040,700.0,700.0,700.0,530.0,530.0,530.0,371000.0
Invoiced,8732,V042,VOY047,P002,LSF,2023-04-09,2023-04,2023,VEND037,SUP040,800.2,800.17,800.17,547.0,547.0,547.0,437692.99
Lifted,9383,V043,VOY050,P002,LSF,2023-11-20,2023-11,2023,VEND005,SUP004,989.98,1000.59,1000.59,544.0,544.0,544.0,544320.96
Invoiced,5916,V043,VOY009,P003,LSF,2020-04-25,2020-04,2020,VEND008,SUP009,1499.7,1499.7,1499.7,165.0,165.0,165.0,247450.5
Invoiced,6242,V043,VOY011,P003,LSF,2020-08-21,2020-08,2020,VEND008,SUP009,1240.7,1240.71,1240.71,310.0,310.0,310.0,384620.10000000003
Invoiced,7016,V043,VOY021,P003,LSF,2021-04-25,2021-04,2021,VEND008,SUP009,400.0,399.93,399.93,477.0,477.0,477.0,190766.61000000002
Invoiced,7713,V043,VOY025,P003,LSF,2021-12-14,2021-12,2021,VEND008,SUP009,800.09,800.09,800.09,531.5,531.5,531.5,425247.835
Lifted,9580,V043,VOY050,P004,LSF,2024-02-01,2024-02,2024,VEND010,SUP012,600.0,599.5,599.5,615.32,615.32,615.32,368884.34
Invoiced,9718,V043,VOY058,P004,LSF,2024-03-28,2024-03,2024,VEND010,SUP012,1500.25,1500.25,1500.25,653.6,653.6,653.6,980563.4
Invoiced,6114,V043,VOY011,P004,LSF,2020-07-05,2020-07,2020,VEND010,SUP012,799.29,799.5,799.5,327.23,327.23,327.23,261620.385
Invoiced,6328,V043,VOY012,P004,LSF,2020-09-20,2020-09,2020,VEND010,SUP012,598.12,599.94,599.94,312.25,312.25,312.25,187331.265
Invoiced,6846,V043,VOY021,P004,LSF,2021-03-16,2021-03,2021,VEND010,SUP012,749.5,749.75,749.75,521.7,521.7,521.7,391144.575
Invoiced,7556,V043,VOY024,P004,LSF,2021-10-13,2021-10,2021,VEND010,SUP012,699.06,699.06,699.06,586.0,586.0,586.0,409649.16
Invoiced,8489,V043,VOY037,P002,LSF,2022-10-02,2022-10,2022,VEND016,SUP020,1000.0,1000.0,1000.0,690.0,690.0,690.0,690000.0
Invoiced,7174,V043,VOY023,P002,LSF,2021-07-08,2021-07,2021,VEND021,SUP024,600.68,600.68,600.68,535.0,535.0,535.0,321363.8
Invoiced,7804,V043,VOY025,P004,LSF,2022-01-15,2022-01,2022,VEND035,SUP038,396.11,396.11,396.11,645.0,645.0,645.0,255490.95
Invoiced,8126,V043,VOY035,P002,LSF,2022-05-08,2022-05,2022,VEND037,SUP040,1205.75,1205.75,1205.75,823.33,823.53,823.53,992971.2975
Invoiced,8773,V043,VOY038,P002,LSF,2023-02-07,2023-02,2023,VEND037,SUP040,1100.0,1100.22,1100.22,615.0,615.0,615.0,676635.3
Invoiced,8630,V044,VOY043,P001,LSF,2022-12-18,2022-12,2022,VEND001,SUP001,195.2,195.2,195.2,631.0,631.0,631.0,123171.2
Invoiced,8309,V044,VOY039,P004,LSF,2022-07-07,2022-07,2022,VEND007,SUP008,849.31,849.31,849.31,1058.0,1058.0,1058.0,898569.98
Lifted,9265,V044,VOY052,P004,LSF,2023-10-02,2023-10,2023,VEND010,SUP012,849.78,849.78,849.78,658.35,658.35,658.35,559452.6630000001
Invoiced,9494,V044,VOY054,P004,LSF,2023-12-31,2023-12,2023,VEND010,SUP012,847.36,847.36,847.36,580.0,580.0,580.0,491468.8
Invoiced,9788,V044,VOY060,P004,LSF,2024-05-04,2024-05,2024,VEND010,SUP012,719.75,719.75,719.75,640.66,640.66,640.66,461115.035
Invoiced,9913,V044,VOY062,P004,LSF,2024-07-01,2024-07,2024,VEND010,SUP012,898.25,898.25,898.25,614.51,614.51,614.51,551983.6075
Invoiced,10043,V044,VOY064,P004,LSF,2024-08-27,2024-08,2024,VEND010,SUP012,747.37,747.37,747.37,601.91,601.91,601.91,449849.4767
Lifted,10130,V044,VOY065,P004,LSF,2024-10-26,2024-10,2024,VEND010,SUP012,888.29,888.29,888.29,592.18,592.18,592.18,526027.5721999999
Invoiced,7885,V044,VOY035,P004,LSF,2022-02-04,2022-02,2022,VEND010,SUP012,728.4,728.39,728.39,697.0,697.0,697.0,507687.83
Invoiced,8094,V044,VOY037,P004,LSF,2022-04-26,2022-04,2022,VEND010,SUP012,747.0,747.01,747.01,869.18,869.18,869.18,649286.1518
Invoiced,8477,V044,VOY041,P004,LSF,2022-09-20,2022-09,2022,VEND010,SUP012,900.1,900.89,900.89,777.0,777.0,777.0,699991.53
Invoiced,8807,V044,VOY046,P004,LSF,2023-02-19,2023-02,2023,VEND010,SUP012,719.5,719.5,719.5,633.07,633.07,633.07,455493.86500000005
Invoiced,8870,V044,VOY047,P004,LSF,2023-03-19,2023-03,2023,VEND010,SUP012,482.35,482.35,482.35,617.12,617.12,617.12,297667.832
Invoiced,9044,V044,VOY049,P004,LSF,2023-06-17,2023-06,2023,VEND010,SUP012,679.84,679.84,679.84,564.44,564.44,564.44,383728.88960000005
Invoiced,9665,V044,VOY059,P001,LSF,2024-03-03,2024-03,2024,VEND012,SUP015,695.45,695.45,695.45,622.0,622.0,622.0,432569.9
Invoiced,7506,V044,VOY024,P002,LSF,2021-10-02,2021-10,2021,VEND021,SUP024,740.1,740.17,740.17,538.0,538.0,538.0,398211.45999999996
Invoiced,6214,V044,VOY014,P001,LSF,2020-08-10,2020-08,2020,VEND026,SUP028,640.2,640.2,640.2,333.0,333.0,333.0,213186.6
Invoiced,9566,V044,VOY058,P001,LSF,2024-01-28,2024-01,2024,VEND026,SUP028,340.5,340.5,340.5,582.0,582.0,582.0,198171.0
Lifted,10334,V044,VOY067,P001,LSF,2024-12-30,2024-12,2024,VEND029,SUP031,539.98,539.98,539.98,534.0,534.0,534.0,288349.32
Invoiced,7213,V044,VOY023,P002,LSF,2021-07-02,2021-07,2021,VEND037,SUP040,704.7,704.71,704.71,518.0,518.0,518.0,365039.78
Invoiced,9163,V044,VOY051,P001,LSF,2023-08-08,2023-08,2023,VEND039,SUP042,522.04,522.04,522.04,568.0,568.0,568.0,296518.72
Invoiced,8936,V045,VOY048,P003,LSF,2023-05-07,2023-05,2023,VEND004,SUP003,653.1,653.1,653.1,507.75,507.75,507.75,331611.525
Invoiced,10014,V045,VOY063,P003,LSF,2024-08-15,2024-08,2024,VEND006,SUP005,141.55,141.55,141.55,510.0,510.0,510.0,72190.5
Lifted,10223,V045,VOY065,P003,LSF,2024-11-23,2024-11,2024,VEND008,SUP009,669.84,669.84,669.84,524.75,524.75,524.75,351498.54000000004
